sku_id,category,cost,price,current_stock,reorder_point,first_stock_date
1504,Electronics,251.78,452.27,35,67,2026-04-11
1505,Home & Kitchen,80.75,195.2,200,64,2026-02-18
1506,Electronics,29.29,72.99,371,95,2026-04-06
1507,Electronics,122.85,296.22,81,98,2025-12-15
1508,Apparel,13.04,22.85,360,46,2026-03-16
1509,Electronics,289.93,462.05,209,93,2026-03-09
1510,Electronics,53.38,117.52,100,73,2026-04-14
1511,Apparel,79.41,118.99,301,29,2026-02-01
1512,Beauty,7.1,15.77,135,97,2026-01-25
1513,Electronics,157.79,379.14,251,40,2026-02-21
1514,Apparel,44.81,72.65,153,78,2026-04-27
1515,Sports,143.69,253.41,327,88,2026-03-18
1516,Electronics,55.51,88.14,44,38,2026-04-25
1517,Electronics,180.52,352.88,161,38,2026-02-21
1518,Apparel,48.86,108.0,179,82,2026-02-14
1519,Apparel,19.45,36.88,320,58,2026-03-09
1520,Beauty,6.92,12.2,30,62,2026-02-09
1521,Beauty,49.06,89.6,207,74,2026-01-29
1522,Electronics,319.79,506.69,113,31,2026-04-29
1523,Beauty,4.45,7.88,32,63,2026-03-14
1524,Apparel,71.9,111.58,198,63,2026-04-08
1525,Home & Kitchen,51.2,85.77,1956,78,2025-12-27
1526,Beauty,10.36,16.25,114,40,2026-01-04
1527,Apparel,48.62,80.36,114,41,2026-03-03
1528,Electronics,240.52,406.49,1151,91,2026-01-31
1529,Electronics,122.55,259.01,349,30,2026-03-08
1530,Sports,42.68,64.79,204,100,2026-04-22
1531,Beauty,42.56,69.43,37,99,2026-01-12
1532,Sports,50.57,118.13,186,50,2026-02-22
1533,Beauty,27.01,42.62,1544,76,2026-03-15
1534,Sports,172.34,392.97,333,72,2026-03-17
1535,Apparel,25.1,56.36,270,57,2026-03-23
1536,Sports,13.34,26.02,748,105,2026-04-09
1537,Apparel,76.05,110.49,343,69,2026-03-31
1538,Electronics,182.12,296.12,286,97,2026-04-04
1539,Beauty,26.78,52.06,306,79,2026-01-04
1540,Home & Kitchen,13.3,24.4,184,61,2026-03-22
1541,Sports,148.4,312.57,360,21,2025-12-21
1542,Apparel,44.12,71.51,247,49,2026-02-13
1543,Beauty,4.23,10.5,300,66,2026-03-01
1544,Apparel,52.94,112.96,161,25,2025-12-19
1545,Sports,224.34,321.92,159,50,2026-03-02
1546,Sports,18.96,30.5,354,24,2025-12-18
1547,Apparel,37.76,76.81,221,20,2026-01-11
1548,Sports,84.81,184.01,32,73,2025-12-12
1549,Home & Kitchen,53.08,97.45,378,35,2026-04-17
1550,Home & Kitchen,90.14,194.43,398,29,2025-12-21
1551,Home & Kitchen,97.46,163.38,234,83,2026-04-14
1552,Apparel,13.43,26.48,230,24,2026-01-08
1553,Sports,24.33,55.68,285,56,2026-04-29
1554,Electronics,273.12,547.16,38,24,2026-01-17
1555,Beauty,44.76,68.41,16,48,2026-04-04
1556,Electronics,351.46,556.63,258,25,2026-01-05
1557,Beauty,31.64,60.42,50,30,2025-12-06
1558,Apparel,72.28,116.6,235,32,2026-04-29
1559,Beauty,11.82,24.55,211,36,2026-04-20
1560,Apparel,43.76,70.64,144,38,2026-04-02
1561,Home & Kitchen,85.69,141.56,136,70,2026-01-23
1562,Sports,96.2,179.04,1820,119,2026-02-07
1563,Apparel,57.56,87.81,261,51,2026-04-01
1564,Sports,112.23,216.58,137,50,2025-12-18
1565,Apparel,14.57,25.05,184,28,2025-12-04
1566,Electronics,395.23,671.19,322,60,2026-03-17
1567,Home & Kitchen,94.7,222.8,55,93,2026-02-06
1568,Home & Kitchen,97.15,149.01,211,61,2026-04-19
1569,Home & Kitchen,103.64,177.97,185,46,2025-12-31
1570,Electronics,216.64,329.08,58,86,2026-02-24
1571,Electronics,366.36,670.13,1129,126,2025-12-12
1572,Home & Kitchen,11.79,18.39,847,77,2026-01-25
1573,Sports,79.07,167.61,330,32,2026-02-02
1574,Sports,272.64,390.62,272,46,2026-03-30
1575,Home & Kitchen,15.66,24.05,17,88,2026-04-09
1576,Beauty,5.82,8.38,230,67,2025-12-05
1577,Apparel,55.07,102.75,733,133,2026-01-02
1578,Home & Kitchen,13.0,26.01,128,96,2025-12-25
1579,Beauty,23.29,44.32,190,26,2025-12-03
1580,Sports,17.37,31.97,152,61,2026-02-17
1581,Sports,153.3,356.79,341,81,2026-02-09
1582,Beauty,30.17,43.28,30,33,2025-12-26
1583,Beauty,35.07,83.63,84,36,2025-12-26
1584,Sports,99.48,210.71,298,26,2026-02-13
1585,Home & Kitchen,102.91,210.83,201,53,2026-02-12
1586,Beauty,9.05,13.37,1265,136,2026-02-20
1587,Sports,20.45,34.0,307,61,2026-02-04
1588,Apparel,45.98,95.86,365,99,2026-04-16
1589,Home & Kitchen,117.16,197.69,157,86,2026-03-07
1590,Beauty,5.46,11.46,185,89,2026-02-27
1591,Apparel,54.39,116.89,1818,106,2025-12-28
1592,Home & Kitchen,67.03,123.13,75,98,2026-03-08
1593,Electronics,284.86,471.73,285,75,2026-03-09
1594,Sports,72.85,116.19,333,34,2026-01-12
1595,Home & Kitchen,30.72,47.98,1823,114,2026-04-20
1596,Home & Kitchen,49.69,80.68,94,92,2025-12-15
1597,Sports,156.71,290.35,211,73,2026-03-23
1598,Beauty,22.65,56.59,1748,70,2026-04-13
1599,Home & Kitchen,18.4,27.4,729,81,2026-03-28
1600,Apparel,19.67,46.54,276,83,2025-12-02
1601,Apparel,10.52,22.74,1757,59,2025-12-04
1602,Beauty,12.32,24.56,136,99,2026-03-20
1603,Home & Kitchen,20.81,30.64,37,26,2026-04-20
1604,Sports,189.44,328.38,197,51,2026-03-24
1605,Beauty,40.15,62.12,60,41,2026-03-03
1606,Apparel,29.99,43.92,329,65,2025-12-25
1607,Apparel,43.81,91.48,1989,72,2026-04-01
1608,Home & Kitchen,47.26,104.85,279,84,2026-01-31
1609,Apparel,15.03,37.26,192,56,2026-01-24
1610,Sports,28.53,55.4,286,69,2025-12-19
1611,Sports,24.49,50.77,399,30,2025-12-05
1612,Electronics,126.77,247.17,143,29,2026-02-19
1613,Beauty,33.17,60.81,44,40,2026-03-19
1614,Home & Kitchen,120.08,219.7,44,92,2026-02-09
1615,Electronics,294.36,447.75,616,93,2025-12-03
1616,Home & Kitchen,137.29,249.69,76,52,2026-01-04
1617,Sports,198.14,334.79,186,66,2026-04-28
1618,Home & Kitchen,133.55,223.77,109,98,2026-02-26
1619,Electronics,38.46,58.78,40,45,2026-02-24
1620,Beauty,36.94,66.5,319,95,2026-02-13
1621,Home & Kitchen,99.93,199.08,549,69,2026-02-07
1622,Sports,208.04,351.73,126,99,2026-01-02
1623,Sports,17.45,40.39,73,94,2026-04-18
1624,Apparel,7.9,18.26,87,40,2026-01-18
1625,Sports,202.03,345.29,302,60,2026-02-07
1626,Apparel,49.64,109.07,379,99,2026-02-07
1627,Sports,49.5,72.46,10,30,2026-01-18
1628,Beauty,14.79,34.37,355,92,2026-04-27
1629,Apparel,22.91,35.28,155,28,2026-01-24
1630,Sports,107.99,161.54,140,68,2026-04-15
1631,Sports,188.53,303.79,248,72,2026-01-05
1632,Sports,113.01,262.94,220,25,2026-03-21
1633,Home & Kitchen,34.17,82.27,152,55,2025-12-22
1634,Sports,27.52,39.4,1765,105,2026-03-01
1635,Electronics,342.53,522.3,294,71,2026-01-28
1636,Electronics,500.37,785.14,228,50,2026-03-26
1637,Beauty,48.41,71.9,165,82,2026-03-19
1638,Beauty,12.85,21.68,189,71,2026-03-29
1639,Home & Kitchen,23.64,36.71,1940,84,2026-01-19
1640,Electronics,440.33,658.18,1149,136,2026-04-14
1641,Sports,39.68,79.9,93,39,2026-02-17
1642,Sports,221.3,325.05,312,88,2026-02-11
1643,Electronics,62.81,91.97,293,95,2026-03-18
1644,Electronics,470.61,678.37,149,42,2025-12-06
1645,Apparel,38.33,58.19,266,60,2026-02-14
1646,Beauty,17.47,40.33,395,86,2026-03-19
1647,Home & Kitchen,20.57,31.89,227,80,2026-04-09
1648,Apparel,58.71,97.01,326,93,2026-01-31
1649,Electronics,143.2,217.77,372,30,2026-02-10
1650,Apparel,69.81,101.99,227,23,2026-01-26
1651,Beauty,13.02,18.62,258,83,2026-04-11
1652,Sports,128.03,250.05,314,84,2026-04-05
1653,Sports,24.95,38.38,104,20,2026-04-28
1654,Home & Kitchen,13.75,26.04,25,43,2026-01-09
1655,Sports,98.52,171.06,190,59,2026-01-07
1656,Home & Kitchen,44.76,89.81,145,34,2026-04-12
1657,Apparel,38.89,75.01,1155,103,2025-12-17
1658,Electronics,162.45,312.77,254,24,2026-02-26
1659,Beauty,43.98,67.14,164,92,2026-01-02
1660,Electronics,299.19,446.87,379,98,2025-12-28
1661,Beauty,47.24,88.99,290,25,2026-04-05
1662,Beauty,12.51,22.73,81,99,2026-03-07
1663,Sports,83.58,189.76,278,50,2026-03-10
1664,Beauty,34.33,72.64,267,35,2026-03-04
1665,Home & Kitchen,77.78,169.36,175,96,2026-04-12
1666,Sports,66.55,129.0,393,90,2026-03-31
1667,Beauty,4.19,8.22,177,43,2026-02-02
1668,Apparel,38.06,61.82,283,79,2026-01-29
1669,Electronics,477.99,749.03,285,25,2025-12-01
1670,Sports,69.82,107.59,1037,92,2026-03-01
1671,Sports,240.91,399.21,218,78,2026-03-19
1672,Beauty,19.36,28.37,136,65,2026-03-22
1673,Electronics,337.51,570.54,26,31,2026-04-09
1674,Home & Kitchen,94.43,161.33,150,80,2025-12-16
1675,Sports,33.14,47.94,24,31,2025-12-16
1676,Beauty,26.09,40.22,299,33,2026-03-27
1677,Electronics,267.94,592.92,178,92,2025-12-17
1678,Beauty,51.13,78.33,11,65,2026-04-26
1679,Home & Kitchen,28.43,46.41,123,59,2026-01-28
1680,Sports,30.75,53.65,304,53,2026-01-06
1681,Beauty,27.52,67.58,392,58,2026-04-02
1682,Electronics,137.7,288.81,57,53,2026-01-09
1683,Apparel,33.78,51.94,223,79,2026-02-22
1684,Home & Kitchen,18.6,36.31,1751,101,2026-01-01
1685,Beauty,6.42,13.17,63,76,2025-12-26
1686,Electronics,155.01,350.95,89,30,2025-12-09
1687,Sports,93.27,139.02,22,32,2025-12-11
1688,Home & Kitchen,148.3,214.68,366,29,2026-01-10
1689,Home & Kitchen,103.78,220.96,363,61,2025-12-08
1690,Home & Kitchen,37.9,88.19,147,49,2026-02-05
1691,Sports,166.51,381.26,60,38,2026-04-18
1692,Beauty,48.62,76.8,128,51,2026-03-12
1693,Apparel,20.01,37.4,286,63,2026-01-08
1694,Sports,110.07,257.4,231,41,2025-12-16
1695,Sports,154.39,315.09,380,95,2026-03-14
1696,Home & Kitchen,16.51,31.65,724,133,2025-12-01
1697,Home & Kitchen,95.31,137.67,1357,119,2026-02-01
1698,Apparel,52.07,107.51,102,57,2026-02-05
1699,Beauty,53.46,87.9,879,96,2026-03-14
1700,Sports,92.01,139.67,1837,134,2026-04-13
1701,Beauty,29.78,46.37,299,21,2025-12-04
1702,Sports,12.33,21.22,140,79,2026-03-14
1703,Beauty,40.45,68.16,125,71,2026-04-25
1704,Beauty,34.37,50.98,342,33,2026-02-25
1705,Beauty,37.69,86.52,392,47,2026-03-05
1706,Electronics,272.47,561.98,1581,146,2026-03-11
1707,Home & Kitchen,109.98,238.15,293,80,2026-01-30
1708,Beauty,14.44,34.79,395,42,2026-03-14
1709,Apparel,65.94,104.24,206,78,2026-02-27
1710,Apparel,49.97,94.99,14,44,2026-02-25
1711,Home & Kitchen,118.57,188.21,195,82,2026-03-06
1712,Apparel,21.5,48.25,367,26,2026-01-29
1713,Electronics,291.0,715.04,374,95,2026-02-27
1714,Sports,98.63,169.25,368,28,2026-02-20
1715,Home & Kitchen,125.65,225.41,1920,73,2026-01-07
1716,Electronics,302.52,444.47,118,76,2025-12-16
1717,Apparel,23.39,49.15,122,96,2026-04-16
1718,Sports,102.8,165.66,303,49,2026-02-23
1719,Electronics,406.69,624.35,268,83,2026-01-23
1720,Electronics,222.51,547.8,108,67,2026-02-21
1721,Sports,148.68,276.18,1258,86,2026-03-28
1722,Home & Kitchen,112.73,177.19,15,83,2025-12-09
1723,Sports,225.26,395.07,1434,115,2026-01-23
1724,Beauty,43.49,75.39,1444,118,2026-04-21
1725,Electronics,387.68,795.9,127,31,2026-03-11
1726,Home & Kitchen,132.42,202.97,223,24,2026-04-16
1727,Sports,41.17,96.72,32,29,2026-01-02
1728,Apparel,61.48,117.32,1212,66,2025-12-24
1729,Sports,67.16,100.56,393,57,2026-01-28
1730,Home & Kitchen,136.81,203.37,64,27,2026-01-10
1731,Beauty,25.99,51.46,305,71,2026-01-10
1732,Beauty,37.69,65.36,96,30,2026-01-09
1733,Beauty,14.33,22.35,166,51,2026-02-01
1734,Apparel,32.69,73.5,302,29,2026-02-15
1735,Apparel,21.64,51.76,1763,103,2026-02-11
1736,Beauty,32.23,62.7,125,94,2026-03-03
1737,Electronics,156.67,251.89,121,57,2026-03-13
1738,Home & Kitchen,84.4,160.04,383,22,2026-04-18
1739,Home & Kitchen,13.33,26.0,83,99,2026-01-25
1740,Apparel,32.85,68.65,219,49,2025-12-15
1741,Apparel,13.68,33.77,346,26,2025-12-10
1742,Apparel,56.22,93.56,18,72,2026-02-28
1743,Beauty,17.63,32.11,17,26,2026-02-12
1744,Beauty,46.54,68.22,11,35,2026-01-16
1745,Beauty,38.09,60.18,1396,148,2026-02-15
1746,Electronics,190.89,349.14,12,32,2025-12-06
1747,Sports,165.41,350.39,78,63,2026-04-08
1748,Apparel,67.26,99.29,137,34,2026-01-22
1749,Sports,134.79,304.49,64,23,2026-03-17
1750,Apparel,29.28,50.73,164,65,2026-03-21
1751,Apparel,43.54,73.67,96,29,2026-03-31
1752,Electronics,420.97,616.85,175,75,2026-04-30
1753,Apparel,58.57,111.51,259,46,2025-12-27
1754,Electronics,40.58,65.44,302,23,2026-01-13
1755,Home & Kitchen,24.47,43.8,257,68,2025-12-06
1756,Electronics,136.25,284.11,190,49,2026-01-29
1757,Home & Kitchen,168.62,249.84,306,66,2026-04-05
1758,Apparel,57.27,100.54,342,84,2025-12-22
1759,Home & Kitchen,114.29,204.02,251,35,2026-02-10
1760,Apparel,13.44,32.65,144,20,2026-02-01
1761,Apparel,39.98,92.01,361,91,2026-03-21
1762,Home & Kitchen,99.75,192.98,132,33,2025-12-22
1763,Beauty,16.27,30.22,1687,69,2026-02-18
1764,Home & Kitchen,68.84,160.29,161,98,2026-04-13
1765,Apparel,60.38,97.39,349,58,2025-12-31
1766,Beauty,34.63,68.85,364,86,2026-01-09
1767,Apparel,47.97,79.62,281,80,2025-12-29
1768,Home & Kitchen,39.84,67.3,222,90,2026-02-11
1769,Home & Kitchen,40.96,78.75,12,28,2026-04-06
1770,Beauty,17.51,26.2,345,60,2026-01-16
1771,Apparel,24.1,48.93,391,49,2026-03-02
1772,Beauty,5.4,9.29,278,38,2026-01-01
1773,Beauty,34.4,59.94,153,74,2026-03-13
1774,Apparel,26.76,61.83,259,31,2026-02-01
1775,Sports,208.85,376.3,257,44,2026-02-14
1776,Beauty,5.65,8.75,254,23,2026-03-15
1777,Apparel,9.86,22.73,64,73,2026-01-16
1778,Sports,155.86,246.48,1241,77,2026-01-24
1779,Electronics,54.01,79.97,285,62,2025-12-20
1780,Sports,15.97,28.56,165,72,2026-01-23
1781,Beauty,29.0,67.25,931,137,2026-04-15
1782,Sports,89.43,148.31,82,42,2026-02-21
1783,Electronics,160.86,303.15,189,41,2025-12-20
1784,Electronics,68.78,107.7,237,21,2026-02-09
1785,Apparel,75.77,119.85,387,27,2026-03-21
1786,Beauty,7.44,12.43,126,45,2026-03-13
1787,Beauty,4.54,8.75,242,32,2025-12-24
1788,Apparel,43.36,97.19,330,70,2025-12-18
1789,Sports,161.43,388.09,785,68,2026-01-22
1790,Home & Kitchen,97.99,227.39,295,25,2026-03-03
1791,Apparel,33.04,55.21,115,20,2025-12-03
1792,Home & Kitchen,87.83,131.28,127,71,2026-03-23
1793,Home & Kitchen,63.82,104.44,257,27,2025-12-21
1794,Sports,33.59,75.73,227,92,2026-02-02
1795,Apparel,36.58,74.98,262,86,2026-02-17
1796,Beauty,24.86,52.87,1920,91,2026-02-24
1797,Apparel,45.1,93.66,47,90,2026-03-04
1798,Electronics,94.52,232.79,1534,128,2025-12-13
1799,Sports,164.86,249.42,727,99,2026-03-26
1800,Electronics,255.0,601.51,773,139,2026-03-17
1801,Electronics,118.67,292.7,181,44,2026-01-31
1802,Sports,132.78,203.4,204,75,2025-12-11
1803,Apparel,45.17,90.79,377,73,2026-01-21
1804,Home & Kitchen,31.92,79.63,260,36,2026-01-24
1805,Home & Kitchen,111.31,229.77,130,97,2026-03-22
1806,Electronics,130.23,283.52,380,33,2026-01-28
1807,Apparel,17.38,39.45,76,22,2026-04-23
1808,Sports,88.28,128.75,158,83,2025-12-08
1809,Apparel,63.93,115.65,83,21,2026-01-19
1810,Electronics,490.09,740.62,49,100,2026-04-28
1811,Home & Kitchen,47.01,86.33,1468,135,2026-03-29
1812,Apparel,28.27,44.08,360,86,2026-04-29
1813,Apparel,48.17,93.07,74,39,2026-03-21
1814,Apparel,43.55,106.5,205,53,2025-12-13
1815,Home & Kitchen,8.55,17.68,667,116,2026-01-27
1816,Sports,67.99,145.35,95,56,2026-03-22
1817,Electronics,68.46,155.79,70,74,2025-12-13
1818,Home & Kitchen,119.5,246.15,238,51,2026-01-17
1819,Electronics,286.35,478.53,85,83,2025-12-12
1820,Sports,140.49,212.43,302,34,2026-04-26
1821,Apparel,63.02,116.94,39,54,2026-04-20
1822,Apparel,24.16,38.3,886,124,2026-01-23
1823,Apparel,31.18,65.01,1674,64,2026-01-22
1824,Electronics,42.81,84.46,150,85,2026-01-29
1825,Apparel,50.27,71.92,389,40,2026-04-30
1826,Apparel,9.29,21.1,375,87,2025-12-16
1827,Sports,98.73,153.54,776,58,2026-02-28
1828,Home & Kitchen,61.97,133.6,349,69,2026-04-30
1829,Electronics,134.13,199.01,267,84,2026-01-29
1830,Electronics,283.22,431.94,1845,88,2025-12-30
1831,Sports,161.49,352.55,284,24,2026-01-16
1832,Sports,207.64,379.44,68,79,2026-04-28
1833,Beauty,33.72,76.47,294,49,2026-04-13
1834,Electronics,110.35,184.37,276,74,2026-04-28
1835,Beauty,23.21,48.28,206,77,2026-01-18
1836,Sports,40.44,70.79,230,47,2026-01-24
1837,Home & Kitchen,29.92,50.66,289,73,2026-03-25
1838,Sports,137.94,265.87,1900,138,2026-01-10
1839,Electronics,252.4,601.43,256,66,2026-03-31
1840,Home & Kitchen,102.53,178.76,316,47,2026-02-21
1841,Beauty,16.36,38.88,197,48,2026-04-01
1842,Electronics,349.42,597.79,138,39,2026-01-31
1843,Home & Kitchen,24.83,44.01,297,32,2026-03-08
1844,Apparel,26.0,53.31,358,46,2026-01-25
1845,Home & Kitchen,42.58,94.51,143,68,2026-04-13
1846,Beauty,40.7,84.66,242,63,2025-12-27
1847,Beauty,31.89,59.99,348,21,2026-03-16
1848,Beauty,25.45,62.08,15,52,2026-01-16
1849,Beauty,14.21,33.02,292,97,2026-04-18
1850,Sports,175.46,310.53,1179,84,2026-04-06
1851,Apparel,38.81,73.96,365,43,2026-02-03
1852,Electronics,208.63,425.08,822,118,2026-03-20
1853,Home & Kitchen,5.29,10.38,33,96,2026-01-31
1854,Sports,128.88,266.96,289,43,2026-02-23
1855,Apparel,52.25,77.43,1360,67,2026-03-11
1856,Electronics,304.36,593.59,72,57,2026-01-23
1857,Apparel,42.69,73.44,119,97,2025-12-31
1858,Beauty,52.44,80.99,1577,148,2026-03-10
1859,Apparel,48.35,77.49,279,56,2026-01-02
1860,Home & Kitchen,63.59,153.36,112,66,2026-01-18
1861,Electronics,291.93,615.02,386,68,2025-12-12
1862,Home & Kitchen,109.83,230.47,274,44,2026-02-03
1863,Apparel,38.57,87.79,317,29,2026-04-19
1864,Beauty,18.6,35.1,180,40,2026-02-07
1865,Home & Kitchen,77.16,131.22,310,98,2026-02-27
1866,Apparel,25.46,37.88,159,74,2026-03-07
1867,Beauty,11.3,19.99,272,100,2026-03-22
1868,Beauty,46.16,75.77,1547,118,2026-01-08
1869,Electronics,171.61,246.19,326,27,2026-04-06
1870,Sports,129.11,232.59,339,51,2026-03-28
1871,Home & Kitchen,102.32,208.38,1033,110,2026-03-04
1872,Beauty,40.39,84.85,349,80,2025-12-20
1873,Beauty,38.89,71.87,390,79,2026-01-27
1874,Home & Kitchen,117.35,184.06,292,25,2026-03-07
1875,Apparel,38.28,55.25,321,40,2025-12-09
1876,Sports,161.21,319.35,120,71,2026-04-26
1877,Apparel,27.44,44.91,111,80,2026-01-31
1878,Sports,184.58,343.64,52,66,2026-01-27
1879,Apparel,69.78,107.54,72,50,2025-12-20
1880,Beauty,44.67,88.04,105,62,2026-01-18
1881,Sports,22.57,42.66,64,63,2026-02-03
1882,Home & Kitchen,143.02,210.76,249,88,2025-12-10
1883,Beauty,3.66,7.82,77,46,2026-04-23
1884,Electronics,231.89,405.04,530,60,2025-12-09
1885,Apparel,32.93,75.32,379,66,2026-01-02
1886,Apparel,58.26,111.83,330,87,2026-02-28
1887,Sports,135.39,195.94,124,35,2025-12-02
1888,Home & Kitchen,36.32,81.58,312,33,2026-03-25
1889,Beauty,50.05,73.07,142,83,2026-02-04
1890,Electronics,273.29,608.06,531,128,2026-02-22
1891,Apparel,27.99,47.05,1309,108,2026-02-27
1892,Beauty,49.21,71.39,16,24,2026-03-18
1893,Apparel,55.17,106.41,399,96,2025-12-25
1894,Sports,52.5,116.24,133,96,2025-12-17
1895,Home & Kitchen,114.97,201.96,316,95,2025-12-14
1896,Sports,69.85,112.38,314,40,2026-01-26
1897,Electronics,461.17,749.88,15,65,2026-04-26
1898,Sports,18.11,28.19,100,87,2026-04-07
1899,Apparel,58.46,86.04,245,67,2025-12-29
1900,Sports,155.88,368.07,285,74,2026-01-11
1901,Sports,92.05,145.9,222,78,2026-04-10
1902,Home & Kitchen,109.65,162.02,374,32,2026-01-23
1903,Home & Kitchen,62.81,133.89,379,88,2025-12-04
1904,Electronics,516.49,786.13,113,66,2025-12-12
1905,Electronics,341.89,610.81,302,35,2026-03-22
1906,Apparel,48.76,70.66,289,76,2026-01-10
1907,Beauty,40.73,59.46,236,24,2026-03-14
1908,Sports,25.2,54.71,274,31,2026-01-09
1909,Beauty,55.64,84.83,276,76,2026-03-12
1910,Apparel,50.56,113.41,204,58,2025-12-04
1911,Home & Kitchen,68.59,119.43,601,75,2026-04-30
1912,Apparel,27.36,47.18,149,47,2026-01-20
1913,Home & Kitchen,62.97,127.45,160,77,2026-04-14
1914,Sports,119.4,223.37,109,85,2026-01-25
1915,Beauty,8.11,13.43,184,85,2026-04-08
1916,Apparel,29.72,44.87,61,79,2026-01-05
1917,Sports,35.6,62.38,911,101,2026-03-13
1918,Beauty,24.31,56.17,109,72,2026-01-25
1919,Apparel,40.46,62.67,214,44,2026-01-11
1920,Apparel,18.27,43.7,300,56,2026-02-08
1921,Beauty,37.68,81.72,275,52,2025-12-21
1922,Beauty,22.63,48.22,55,88,2026-02-15
1923,Home & Kitchen,36.94,63.58,146,25,2026-02-21
1924,Apparel,44.59,90.27,328,74,2026-01-26
1925,Home & Kitchen,37.4,90.54,1600,69,2025-12-17
1926,Beauty,22.91,38.9,232,58,2026-01-30
1927,Sports,15.11,25.77,246,78,2026-01-23
1928,Apparel,34.7,73.95,83,77,2026-01-20
1929,Sports,173.59,362.87,329,91,2026-03-04
1930,Beauty,25.87,45.76,91,83,2026-03-09
1931,Beauty,44.38,82.35,395,34,2026-03-14
1932,Beauty,19.75,37.86,357,37,2025-12-04
1933,Beauty,30.16,50.36,13,30,2026-04-10
1934,Electronics,81.17,163.64,373,53,2026-01-19
1935,Apparel,59.59,94.64,33,82,2025-12-18
1936,Sports,65.14,123.96,66,49,2025-12-07
1937,Sports,77.68,187.02,212,92,2026-01-10
1938,Home & Kitchen,9.88,22.55,149,46,2025-12-17
1939,Apparel,54.59,79.16,1816,79,2026-03-28
1940,Beauty,38.94,67.64,305,26,2026-03-30
1941,Apparel,18.92,40.13,45,30,2026-04-20
1942,Apparel,67.47,98.84,366,80,2026-02-12
1943,Home & Kitchen,13.07,30.42,137,68,2026-03-02
1944,Sports,109.66,241.81,180,56,2026-01-30
1945,Home & Kitchen,10.49,23.95,121,38,2026-02-01
1946,Sports,58.08,112.79,109,38,2026-02-16
1947,Electronics,218.79,361.48,183,35,2026-01-18
1948,Apparel,32.85,73.82,70,36,2026-03-14
1949,Apparel,39.95,65.63,215,21,2026-04-03
1950,Beauty,28.24,40.75,97,68,2026-03-10
1951,Sports,131.97,265.86,156,28,2026-04-27
1952,Home & Kitchen,100.89,178.8,1561,141,2026-02-23
1953,Beauty,49.5,87.15,662,137,2026-02-21
1954,Electronics,209.66,492.7,83,59,2025-12-17
1955,Apparel,16.25,40.39,536,99,2026-04-09
1956,Sports,18.59,33.68,389,82,2026-04-07
1957,Sports,199.71,392.18,64,81,2026-03-14
1958,Beauty,19.62,33.49,346,87,2025-12-16
1959,Electronics,136.51,294.47,23,55,2026-04-25
1960,Home & Kitchen,48.0,74.61,186,82,2026-01-08
1961,Sports,198.65,352.82,193,82,2026-01-02
1962,Home & Kitchen,135.1,234.23,237,100,2026-02-27
1963,Beauty,3.33,5.46,1987,65,2026-04-10
1964,Home & Kitchen,75.46,156.31,35,81,2025-12-06
1965,Apparel,59.38,111.1,83,44,2026-01-05
1966,Sports,78.27,183.21,232,38,2026-04-03
1967,Home & Kitchen,112.74,244.23,1229,136,2025-12-18
1968,Electronics,102.64,158.88,165,21,2025-12-22
1969,Sports,51.09,99.23,57,100,2026-01-13
1970,Beauty,22.78,36.14,1903,150,2026-03-23
1971,Beauty,30.02,68.11,187,21,2026-04-06
1972,Sports,78.57,124.89,381,76,2026-04-11
